Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
114400,48.8599889,2.6326772,80.074,0,0,1547385709545000,9999,0
114455,48.8599889,2.6326772,80.074,0,0,1547385709600000,9999,0
114510,48.8599889,2.6326772,80.074,0,0,1547385709655000,9999,0
114565,48.8599889,2.6326772,80.074,0,0,1547385709710000,9999,0
114620,48.8599889,2.6326772,80.074,0,0,1547385709765000,9999,0
114675,48.8599889,2.6326772,80.074,0,0,1547385709820000,9999,0
114730,48.8599889,2.6326772,80.074,0,0,1547385709875000,9999,0
114785,48.8599889,2.6326772,80.074,0,0,1547385709930000,9999,0
114840,48.8599889,2.6326772,80.074,0,0,1547385709985000,9999,0
114895,48.8599889,2.6326772,80.074,0,0,1547385710040000,9999,0
114950,48.8599889,2.6326772,80.074,0,0,1547385710095000,9999,0
115005,48.8599889,2.6326772,80.074,0,0,1547385710150000,9999,0
115059,48.8599889,2.6326772,80.074,0,0,1547385710204000,9999,0
115114,48.8599889,2.6326772,80.074,0,0,1547385710259000,9999,0
115169,48.8599889,2.6326772,80.074,0,0,1547385710314000,9999,0
115224,48.8599889,2.6326772,80.074,0,0,1547385710369000,9999,0
115279,48.8599889,2.6326772,80.074,0,0,1547385710424000,9999,0
115334,48.8599889,2.6326772,80.074,0,0,1547385710479000,9999,0
115389,48.8599889,2.6326772,80.074,0,0,1547385710534000,9999,0
115444,48.8599889,2.6326772,80.074,0,0,1547385710589000,9999,0
115499,48.8599889,2.6326772,80.074,0,0,1547385710644000,9999,0
115554,48.8599889,2.6326772,80.074,0,0,1547385710699000,9999,0
115610,48.8599889,2.6326772,80.074,0,0,1547385710755000,9999,0
115664,48.8599889,2.6326772,80.074,0,0,1547385710809000,9999,0
115719,48.8599889,2.6326772,80.074,0,0,1547385710864000,9999,0
115774,48.8599889,2.6326772,80.074,0,0,1547385710919000,9999,0
115830,48.8599889,2.6326772,80.074,0,0,1547385710975000,9999,0
115884,48.8599889,2.6326772,80.074,0,0,1547385711029000,9999,0
115939,48.8599889,2.6326772,80.074,0,0,1547385711084000,9999,0
115994,48.8599889,2.6326772,80.074,0,0,1547385711139000,9999,0
116050,48.8599889,2.6326772,80.074,0,0,1547385711195000,9999,0
116105,48.8599889,2.6326772,80.074,0,0,1547385711250000,9999,0
116160,48.8599889,2.6326772,80.074,0,0,1547385711305000,9999,0
116215,48.8599889,2.6326772,80.074,0,0,1547385711360000,9999,0
116270,48.8599889,2.6326772,80.074,0,0,1547385711415000,9999,0
116325,48.8599889,2.6326772,80.074,0,0,1547385711470000,9999,0
116380,48.8599889,2.6326772,80.074,0,0,1547385711525000,9999,0
116435,48.8599889,2.6326772,80.074,0,0,1547385711580000,9999,0
116490,48.8599889,2.6326772,80.074,0,0,1547385711635000,9999,0
116545,48.8599889,2.6326772,80.074,0,0,1547385711690000,9999,0
116600,48.8599889,2.6326772,80.074,0,0,1547385711745000,9999,0
116655,48.8599889,2.6326772,80.074,0,0,1547385711800000,9999,0
116710,48.8599889,2.6326772,80.074,0,0,1547385711855000,9999,0
116765,48.8599889,2.6326772,80.074,0,0,1547385711910000,9999,0
116820,48.8599889,2.6326772,80.074,0,0,1547385711965000,9999,0
116875,48.8599889,2.6326772,80.074,0,0,1547385712020000,9999,0
116930,48.8599889,2.6326772,80.074,0,0,1547385712075000,9999,0
116985,48.8599889,2.6326772,80.074,0,0,1547385712130000,9999,0
117040,48.8599889,2.6326772,80.074,0,0,1547385712185000,9999,0
117095,48.8599889,2.6326772,80.074,0,0,1547385712240000,9999,0
117150,48.8599889,2.6326772,80.074,0,0,1547385712295000,9999,0
117205,48.8599889,2.6326772,80.074,0,0,1547385712350000,9999,0
117260,48.8599889,2.6326772,80.074,0,0,1547385712405000,9999,0
117315,48.8599889,2.6326772,80.074,0,0,1547385712460000,9999,0
117370,48.8599889,2.6326772,80.074,0,0,1547385712515000,9999,0
117425,48.8599889,2.6326772,80.074,0,0,1547385712570000,9999,0
117480,48.8599889,2.6326772,80.074,0,0,1547385712625000,9999,0
117535,48.8599889,2.6326772,80.074,0,0,1547385712680000,9999,0
117590,48.8599889,2.6326772,80.074,0,0,1547385712735000,9999,0
117645,48.8599889,2.6326772,80.074,0,0,1547385712790000,9999,0
117700,48.8599889,2.6326772,80.074,0,0,1547385712845000,9999,0
117755,48.8599889,2.6326772,80.074,0,0,1547385712900000,9999,0
117810,48.8599889,2.6326772,80.074,0,0,1547385712955000,9999,0
117865,48.8599889,2.6326772,80.074,0,0,1547385713010000,9999,0
117920,48.8599889,2.6326772,80.074,0,0,1547385713065000,9999,0
117975,48.8599889,2.6326772,80.074,0,0,1547385713120000,9999,0
118030,48.8599889,2.6326772,80.074,0,0,1547385713175000,9999,0
118084,48.8599889,2.6326772,80.074,0,0,1547385713229000,9999,0
118139,48.8599889,2.6326772,80.074,0,0,1547385713284000,9999,0
118194,48.8599889,2.6326772,80.074,0,0,1547385713339000,9999,0
118249,48.8599889,2.6326772,80.074,0,0,1547385713394000,9999,0
118304,48.8599889,2.6326772,80.074,0,0,1547385713449000,9999,0
118359,48.8599889,2.6326772,80.074,0,0,1547385713504000,9999,0
118414,48.8599889,2.6326772,80.074,0,0,1547385713559000,9999,0
118469,48.8599889,2.6326772,80.074,0,0,1547385713614000,9999,0
118524,48.8599889,2.6326772,80.074,0,0,1547385713669000,9999,0
118579,48.8599889,2.6326772,80.074,0,0,1547385713724000,9999,0
118635,48.8599889,2.6326772,80.074,0,0,1547385713780000,9999,0
118689,48.8599889,2.6326772,80.074,0,0,1547385713834000,9999,0
118744,48.8599889,2.6326772,80.074,0,0,1547385713889000,9999,0
118799,48.8596755,2.6328276,80.123,4.145,0,1547385713944000,9999,0
118855,48.8594944,2.6325974,89.738,2.398,4.14,1547385714000000,9999,0
118909,48.8595124,2.6325871,82.454,2.352,2.43,1547385714054000,9999,0
118964,48.8595267,2.6325975,76.973,2.339,2.36,1547385714109000,9999,0
119019,48.8595406,2.6326109,72.935,2.158,2.44,1547385714164000,9999,0
119075,48.8595555,2.6326148,70.127,2.001,2.42,1547385714220000,400,3
119130,48.8595705,2.6326188,68.75,1.859,2.47,1547385714275000,400,3
119185,48.8595863,2.6326215,67.685,1.728,2.53,1547385714330000,400,3
119240,48.8595972,2.6326225,67.153,1.61,2.59,1547385714385000,400,3
119295,48.8596049,2.6326287,66.554,1.464,2.65,1547385714440000,400,3
119350,48.8596095,2.6326314,66.31,1.38,2.85,1547385714495000,400,3
119405,48.8596164,2.6326344,66.338,0.825,2.91,1547385714550000,400,3
119460,48.8596249,2.6326361,66.28,0.651,2.55,1547385714605000,400,3
119515,48.859631,2.6326354,66.299,0.599,2.34,1547385714660000,400,3
119570,48.8596366,2.6326322,66.567,0.424,2.06,1547385714715000,400,3
119625,48.8596426,2.6326296,66.76,0.393,1.76,1547385714770000,400,3
119680,48.8596509,2.6326292,67.206,0.445,1.5,1547385714825000,400,3
119735,48.859657,2.6326298,67.641,0.493,1.36,1547385714880000,400,3
119790,48.8596591,2.6326304,67.832,0.561,1.31,1547385714935000,400,3
119845,48.8596601,2.6326312,68.021,0.562,1.25,1547385714990000,400,3
119900,48.8596605,2.6326338,68.454,0.517,1.06,1547385715045000,400,3
119955,48.8596606,2.6326361,68.826,0.589,0.74,1547385715100000,400,3
120010,48.8596614,2.6326384,69.083,0.654,0.68,1547385715155000,400,3
120065,48.8596623,2.6326407,69.961,0.686,0.69,1547385715210000,400,3
120120,48.8596644,2.6326496,69.487,0.485,1,1547385715265000,400,3
120175,48.859667,2.6326624,70.201,0.264,0.53,1547385715320000,400,3
120230,48.8596771,2.6326654,69.562,0.168,0.94,1547385715375000,400,3
120285,48.8596831,2.6326679,72.113,0.242,0.5,1547385715430000,400,3
120340,48.8596899,2.6326706,73.26,0.358,0.26,1547385715485000,400,3
120395,48.8597042,2.6326708,74.242,0.307,0.41,1547385715540000,400,3
120450,48.859718,2.6326729,75.797,0.056,0.64,1547385715595000,400,3
120505,48.8597255,2.6326765,76.74,0.141,0.56,1547385715650000,400,3
120560,48.8597336,2.6326789,77.602,0.187,0.55,1547385715705000,400,3
120615,48.8597407,2.6326803,77.641,0.611,0.48,1547385715760000,400,3
120670,48.859744,2.6326805,77.782,0.639,0.63,1547385715815000,400,3
120725,48.8597457,2.6326804,77.876,0.539,0.65,1547385715870000,400,3
120780,48.8597469,2.6326806,78.149,0.404,0.62,1547385715925000,400,3
120835,48.8597475,2.6326818,78.439,0.24,0.56,1547385715980000,400,3
120890,48.8597478,2.6326828,78.721,0.231,0.53,1547385716035000,400,3
120945,48.8597479,2.6326844,78.946,0.189,0.51,1547385716090000,400,3
121000,48.8597489,2.6326862,79.07,0.155,0.47,1547385716145000,400,3
121054,48.8597499,2.6326865,79.017,0.227,0.39,1547385716199000,400,3
121109,48.8597508,2.6326886,79.164,0.185,0.45,1547385716254000,400,3
121164,48.8597507,2.6326925,79.366,0.247,0.43,1547385716309000,400,3
121219,48.8597488,2.6326973,79.649,0.389,0.48,1547385716364000,400,3
121274,48.8597477,2.6326998,80.009,0.484,0.56,1547385716419000,400,3
121329,48.8597473,2.632701,80.427,0.433,0.62,1547385716474000,400,3
121384,48.8597473,2.6327013,80.804,0.364,0.58,1547385716529000,400,3
121439,48.8597474,2.6327022,80.925,0.309,0.52,1547385716584000,400,3
121494,48.8597473,2.6327036,81.08,0.303,0.5,1547385716639000,400,3
121549,48.8597468,2.632705,81.253,0.354,0.49,1547385716694000,400,3
121605,48.8597462,2.632706,81.447,0.378,0.5,1547385716750000,400,3
121659,48.8597459,2.6327064,81.587,0.365,0.5,1547385716804000,400,3
121714,48.8597455,2.6327069,81.767,0.264,0.49,1547385716859000,400,3
121769,48.859744,2.6327093,82.133,0.241,0.45,1547385716914000,400,3
121825,48.8597435,2.6327095,82.405,0.324,0.43,1547385716970000,400,3
121879,48.8597423,2.6327104,82.56,0.38,0.46,1547385717024000,400,3
121934,48.8597419,2.6327096,82.597,0.417,0.48,1547385717079000,400,3
121989,48.859742,2.6327095,82.571,0.322,0.5,1547385717134000,400,3
122045,48.8597418,2.6327093,82.58,0.356,0.44,1547385717190000,168,3
122100,48.8597415,2.6327087,82.672,0.323,0.5,1547385717245000,168,3
122155,48.8597413,2.6327082,82.749,0.243,0.47,1547385717300000,168,3
122210,48.8597408,2.6327071,82.85,0.359,0.45,1547385717355000,168,3
122265,48.8597407,2.6327066,82.972,0.334,0.53,1547385717410000,168,3
122320,48.8597402,2.6327065,82.981,0.405,0.48,1547385717465000,168,3
122375,48.8597398,2.6327063,83.099,0.482,0.55,1547385717520000,168,3
122430,48.8597395,2.6327061,83.285,0.551,0.58,1547385717575000,168,3
122485,48.8597391,2.6327058,83.4,0.569,0.6,1547385717630000,168,3
122540,48.8597388,2.6327057,83.513,0.568,0.6,1547385717685000,168,3
122595,48.8597385,2.6327055,83.558,0.58,0.6,1547385717740000,168,3
122650,48.8597381,2.6327054,83.603,0.588,0.61,1547385717795000,168,3
122705,48.8597377,2.6327052,83.643,0.601,0.62,1547385717850000,168,3
122760,48.8597374,2.632705,83.696,0.604,0.64,1547385717905000,168,3
122815,48.8597374,2.632705,83.784,0.554,0.65,1547385717960000,168,3
122870,48.8597374,2.6327048,83.879,0.484,0.6,1547385718015000,168,3
122925,48.8597379,2.6327045,84.045,0.345,0.54,1547385718070000,168,3
122980,48.8597378,2.632704,84.134,0.308,0.4,1547385718125000,168,3
123035,48.8597377,2.6327038,84.218,0.277,0.37,1547385718180000,168,3
123090,48.8597377,2.6327036,84.301,0.257,0.35,1547385718235000,168,3
123145,48.8597374,2.6327034,84.366,0.268,0.33,1547385718290000,168,3
123200,48.8597372,2.6327033,84.409,0.281,0.34,1547385718345000,168,3
123255,48.859737,2.6327032,84.44,0.294,0.35,1547385718400000,168,3
123310,48.8597367,2.632703,84.454,0.307,0.36,1547385718455000,168,3
123365,48.8597365,2.6327029,84.461,0.319,0.37,1547385718510000,168,3
123420,48.8597362,2.6327028,84.455,0.332,0.38,1547385718565000,168,3
123475,48.859736,2.6327027,84.458,0.342,0.39,1547385718620000,168,3
123530,48.8597356,2.6327027,84.455,0.372,0.39,1547385718675000,168,3
123585,48.8597346,2.6327025,84.402,0.469,0.42,1547385718730000,168,3
123640,48.8597334,2.6327028,84.463,0.589,0.53,1547385718785000,168,3
123695,48.8597335,2.6327028,84.584,0.548,0.63,1547385718840000,168,3
123750,48.8597342,2.6327024,84.701,0.416,0.58,1547385718895000,168,3
123805,48.859735,2.6327026,84.754,0.312,0.45,1547385718950000,168,3
123860,48.8597355,2.6327032,84.805,0.321,0.35,1547385719005000,168,3
123915,48.8597354,2.6327034,84.821,0.304,0.36,1547385719060000,168,3
123970,48.8597353,2.6327036,84.845,0.29,0.35,1547385719115000,168,3
124025,48.8597343,2.6327046,84.674,0.436,0.34,1547385719170000,159,3
124079,48.8597337,2.6327046,84.504,0.472,0.48,1547385719224000,159,3
124134,48.859734,2.632704,84.374,0.38,0.51,1547385719279000,159,3
124189,48.8597342,2.6327038,84.282,0.311,0.41,1547385719334000,159,3
124244,48.8597344,2.6327038,84.172,0.264,0.34,1547385719389000,159,3
124299,48.8597338,2.6327047,84.043,0.409,0.3,1547385719444000,159,3
124354,48.8597332,2.6327056,83.812,0.534,0.43,1547385719499000,159,3
124409,48.8597334,2.632706,83.634,0.424,0.56,1547385719554000,159,3
124464,48.8597336,2.6327061,83.444,0.287,0.45,1547385719609000,159,3
124519,48.8597342,2.632706,83.265,0.251,0.34,1547385719664000,159,3
124574,48.8597342,2.6327056,83.103,0.266,0.32,1547385719719000,159,3
124630,48.8597336,2.6327057,82.909,0.253,0.36,1547385719775000,159,3
124684,48.8597338,2.632706,82.962,0.279,0.39,1547385719829000,159,3
124739,48.8597342,2.6327063,83.015,0.279,0.35,1547385719884000,159,3
124794,48.8597354,2.6327058,83.182,0.141,0.33,1547385719939000,159,3
124850,48.8597359,2.6327059,83.159,0.236,0.15,1547385719995000,159,3
124904,48.859736,2.6327063,83.066,0.192,0.24,1547385720049000,159,3
124959,48.8597365,2.632706,83.019,0.267,0.2,1547385720104000,159,3
125014,48.8597364,2.6327065,82.905,0.217,0.27,1547385720159000,159,3
125070,48.8597363,2.6327072,82.888,0.266,0.22,1547385720215000,159,3
125125,48.8597364,2.6327075,82.859,0.291,0.27,1547385720270000,159,3
125180,48.8597361,2.6327077,82.815,0.167,0.29,1547385720325000,159,3
125235,48.8597354,2.6327082,82.729,0.098,0.18,1547385720380000,159,3
125290,48.8597351,2.6327082,82.805,0.197,0.16,1547385720435000,159,3
125345,48.8597346,2.6327082,82.778,0.318,0.22,1547385720490000,159,3
125400,48.8597345,2.632708,82.723,0.438,0.34,1547385720545000,159,3
125455,48.8597346,2.6327082,82.749,0.249,0.47,1547385720600000,159,3
125510,48.8597351,2.632708,82.832,0.267,0.32,1547385720655000,159,3
125565,48.8597353,2.6327081,82.851,0.269,0.31,1547385720710000,159,3
125620,48.8597355,2.6327081,82.868,0.285,0.31,1547385720765000,159,3
125675,48.8597357,2.6327079,82.871,0.299,0.33,1547385720820000,159,3
125730,48.8597358,2.6327077,82.867,0.317,0.34,1547385720875000,159,3
125785,48.8597359,2.6327074,82.858,0.349,0.36,1547385720930000,159,3
125840,48.859736,2.632707,82.847,0.39,0.4,1547385720985000,159,3
125895,48.8597361,2.6327066,82.835,0.438,0.44,1547385721040000,159,3
125950,48.8597362,2.6327061,82.821,0.492,0.48,1547385721095000,159,3
126005,48.8597363,2.6327055,82.803,0.543,0.54,1547385721150000,159,3
126060,48.8597364,2.632705,82.777,0.596,0.59,1547385721205000,159,3
126115,48.8597365,2.6327043,82.75,0.65,0.64,1547385721260000,159,3
126170,48.8597366,2.6327036,82.718,0.704,0.7,1547385721315000,159,3
126225,48.8597367,2.6327029,82.68,0.75,0.75,1547385721370000,159,3
126280,48.8597368,2.6327021,82.642,0.793,0.8,1547385721425000,159,3
126335,48.8597369,2.6327013,82.605,0.836,0.84,1547385721480000,159,3
126390,48.859737,2.6327005,82.568,0.871,0.88,1547385721535000,159,3
126445,48.8597372,2.6326997,82.531,0.907,0.92,1547385721590000,159,3
126500,48.8597373,2.6326988,82.485,0.942,0.96,1547385721645000,159,3
126555,48.8597375,2.632698,82.434,0.977,0.99,1547385721700000,159,3
126610,48.8597376,2.6326971,82.389,1.003,1.03,1547385721755000,159,3
126665,48.8597377,2.6326962,82.336,1.029,1.06,1547385721810000,159,3
126720,48.8597379,2.6326953,82.281,1.055,1.08,1547385721865000,159,3
126775,48.859738,2.6326944,82.227,1.08,1.11,1547385721920000,159,3
126830,48.859738,2.6326935,82.181,1.095,1.14,1547385721975000,159,3
126885,48.8597378,2.6326926,82.134,1.103,1.15,1547385722030000,159,3
126940,48.8597376,2.6326917,82.086,1.116,1.16,1547385722085000,159,3
126995,48.8597374,2.6326908,82.04,1.129,1.18,1547385722140000,159,3
127049,48.8597371,2.6326899,81.994,1.149,1.19,1547385722194000,159,3
127104,48.8597372,2.6326892,81.962,1.134,1.21,1547385722249000,159,3
127159,48.8597372,2.6326886,81.931,1.119,1.2,1547385722304000,159,3
127214,48.8597373,2.6326879,81.901,1.104,1.18,1547385722359000,159,3
127269,48.8597373,2.6326872,81.886,1.096,1.17,1547385722414000,159,3
127324,48.8597374,2.6326865,81.871,1.087,1.16,1547385722469000,159,3
127379,48.8597375,2.6326857,81.856,1.078,1.15,1547385722524000,159,3
127434,48.8597375,2.632685,81.84,1.07,1.15,1547385722579000,159,3
127489,48.8597376,2.6326843,81.824,1.062,1.14,1547385722634000,159,3
127544,48.8597376,2.6326836,81.807,1.053,1.13,1547385722689000,159,3
127600,48.8597377,2.632683,81.792,1.044,1.12,1547385722745000,159,3
127654,48.8597378,2.6326823,81.777,1.036,1.11,1547385722799000,159,3
127709,48.8597378,2.6326816,81.763,1.028,1.11,1547385722854000,159,3
127764,48.8597379,2.632681,81.748,1.021,1.1,1547385722909000,159,3
127820,48.859738,2.6326803,81.733,1.013,1.09,1547385722965000,159,3
127874,48.8597381,2.6326797,81.717,1.005,1.08,1547385723019000,159,3
127929,48.8597382,2.632679,81.699,1.003,1.08,1547385723074000,159,3
127984,48.8597383,2.6326782,81.682,1.002,1.08,1547385723129000,159,3
128040,48.8597384,2.6326776,81.667,0.993,1.07,1547385723185000,185,3
128095,48.8597385,2.632677,81.653,0.985,1.07,1547385723240000,185,3
128150,48.8597387,2.6326764,81.638,0.977,1.06,1547385723295000,185,3
128205,48.8597388,2.6326758,81.623,0.969,1.05,1547385723350000,185,3
128260,48.8597389,2.6326752,81.608,0.961,1.04,1547385723405000,185,3
128315,48.8597391,2.6326747,81.593,0.953,1.04,1547385723460000,185,3
128370,48.8597392,2.6326741,81.578,0.945,1.03,1547385723515000,185,3
128425,48.8597393,2.6326736,81.562,0.937,1.02,1547385723570000,185,3
128480,48.8597395,2.632673,81.546,0.929,1.01,1547385723625000,185,3
128535,48.8597396,2.6326725,81.529,0.921,1.01,1547385723680000,185,3
128590,48.8597397,2.6326719,81.512,0.914,1,1547385723735000,185,3
128645,48.8597399,2.6326714,81.495,0.907,0.99,1547385723790000,185,3
128700,48.8597401,2.6326709,81.479,0.899,0.99,1547385723845000,185,3
128755,48.8597402,2.6326704,81.463,0.892,0.98,1547385723900000,185,3
128810,48.8597404,2.6326699,81.446,0.884,0.97,1547385723955000,185,3
128865,48.8597405,2.6326694,81.426,0.878,0.97,1547385724010000,185,3
128920,48.8597406,2.6326689,81.406,0.871,0.96,1547385724065000,185,3
128975,48.8597407,2.6326684,81.386,0.864,0.95,1547385724120000,185,3
129030,48.8597408,2.6326679,81.366,0.857,0.95,1547385724175000,221,3
129085,48.8597409,2.6326674,81.346,0.851,0.94,1547385724230000,221,3
129140,48.8597411,2.6326661,81.322,0.889,0.93,1547385724285000,221,3
129195,48.8597412,2.6326647,81.298,0.927,0.97,1547385724340000,221,3
129250,48.8597414,2.6326632,81.274,0.966,1.01,1547385724395000,221,3
129305,48.8597416,2.6326618,81.249,1.005,1.04,1547385724450000,221,3
129360,48.8597418,2.6326602,81.225,1.045,1.08,1547385724505000,221,3
129415,48.859742,2.6326587,81.2,1.084,1.12,1547385724560000,221,3
129470,48.8597421,2.632657,81.175,1.125,1.15,1547385724615000,221,3
129525,48.8597423,2.6326554,81.15,1.165,1.19,1547385724670000,221,3
129580,48.8597425,2.6326536,81.125,1.206,1.23,1547385724725000,221,3
129635,48.8597425,2.6326518,81.1,1.247,1.27,1547385724780000,221,3
129690,48.8597401,2.6326482,81.077,1.351,1.31,1547385724835000,221,3
129745,48.8597386,2.6326511,81.004,1.192,1.41,1547385724890000,221,3
129800,48.8597429,2.6326633,80.9,0.672,1.26,1547385724945000,221,3
129855,48.8597436,2.6326656,80.35,0.662,0.78,1547385725000000,221,3
129910,48.8597418,2.6326678,79.654,0.683,0.77,1547385725055000,221,3
129965,48.859745,2.6326719,78.88,0.746,0.78,1547385725110000,221,3
130020,48.8597439,2.6326837,78.071,0.485,0.82,1547385725165000,194,3
130074,48.8597341,2.6327053,77.458,0.506,0.6,1547385725219000,194,3
130129,48.859733,2.6327099,76.808,0.584,0.61,1547385725274000,194,3
130184,48.8597342,2.6327095,76.534,0.454,0.71,1547385725329000,194,3
130239,48.8597376,2.6327064,76.431,0.138,0.63,1547385725384000,194,3
130294,48.859739,2.6327061,76.368,0.089,0.44,1547385725439000,194,3
130349,48.8597393,2.6327075,76.363,0.127,0.42,1547385725494000,194,3
130404,48.8597392,2.6327093,76.403,0.257,0.41,1547385725549000,194,3
130459,48.859739,2.6327097,76.412,0.379,0.44,1547385725604000,194,3
130514,48.8597397,2.6327085,76.606,0.334,0.51,1547385725659000,194,3
130569,48.8597395,2.6327083,76.812,0.343,0.46,1547385725714000,194,3
130625,48.8597397,2.6327087,76.961,0.413,0.45,1547385725770000,194,3
130679,48.8597402,2.6327089,77.123,0.457,0.48,1547385725824000,194,3
130734,48.8597406,2.6327091,77.133,0.458,0.51,1547385725879000,194,3
130789,48.8597411,2.6327099,77.067,0.349,0.5,1547385725934000,194,3
130845,48.8597414,2.6327108,77.016,0.38,0.39,1547385725990000,194,3
130899,48.8597417,2.632711,76.955,0.304,0.41,1547385726044000,194,3
130954,48.859742,2.6327108,76.914,0.203,0.33,1547385726099000,194,3
131009,48.8597422,2.6327106,76.9,0.235,0.24,1547385726154000,194,3
131065,48.8597428,2.6327103,76.837,0.208,0.27,1547385726210000,159,3
131120,48.8597432,2.6327094,76.789,0.13,0.25,1547385726265000,159,3
131175,48.8597436,2.6327088,76.761,0.106,0.2,1547385726320000,159,3
131230,48.8597438,2.6327081,76.81,0.15,0.19,1547385726375000,159,3
131285,48.8597439,2.6327074,76.856,0.238,0.21,1547385726430000,159,3
131340,48.8597438,2.6327066,76.81,0.28,0.28,1547385726485000,159,3
131395,48.859744,2.632706,76.737,0.218,0.33,1547385726540000,159,3
131450,48.8597445,2.6327055,76.716,0.166,0.27,1547385726595000,159,3
131505,48.8597447,2.6327049,76.681,0.173,0.23,1547385726650000,159,3
131560,48.8597451,2.6327046,76.662,0.187,0.22,1547385726705000,159,3
131615,48.8597451,2.632704,76.616,0.235,0.23,1547385726760000,159,3
131670,48.859745,2.6327036,76.566,0.236,0.26,1547385726815000,159,3
131725,48.8597448,2.6327033,76.531,0.302,0.26,1547385726870000,159,3
131780,48.8597448,2.6327033,76.534,0.276,0.33,1547385726925000,159,3
131835,48.8597446,2.6327033,76.551,0.262,0.3,1547385726980000,159,3
131890,48.8597446,2.6327035,76.588,0.29,0.28,1547385727035000,159,3
131945,48.8597446,2.6327037,76.661,0.251,0.31,1547385727090000,159,3
132000,48.8597448,2.632704,76.748,0.17,0.28,1547385727145000,159,3
132055,48.8597449,2.6327039,76.755,0.147,0.2,1547385727200000,159,3
132110,48.8597446,2.6327034,76.697,0.102,0.18,1547385727255000,159,3
132165,48.8597443,2.6327034,76.664,0.083,0.14,1547385727310000,159,3
132220,48.859744,2.6327032,76.656,0.097,0.14,1547385727365000,159,3
132275,48.8597439,2.6327031,76.699,0.13,0.14,1547385727420000,159,3
132330,48.8597437,2.6327032,76.736,0.232,0.16,1547385727475000,159,3
132385,48.8597434,2.6327035,76.728,0.312,0.25,1547385727530000,159,3
132440,48.8597434,2.6327038,76.761,0.266,0.34,1547385727585000,159,3
132495,48.8597433,2.6327041,76.803,0.269,0.29,1547385727640000,159,3
132550,48.8597431,2.6327045,76.85,0.212,0.29,1547385727695000,159,3
132605,48.859743,2.632705,76.922,0.18,0.23,1547385727750000,159,3
132660,48.8597426,2.6327055,76.951,0.279,0.19,1547385727805000,159,3
132715,48.859742,2.6327055,76.965,0.443,0.29,1547385727860000,159,3
132770,48.8597416,2.6327057,76.966,0.506,0.45,1547385727915000,159,3
132825,48.8597413,2.6327059,76.991,0.47,0.51,1547385727970000,159,3
132880,48.859741,2.632706,77.002,0.461,0.48,1547385728025000,159,3
132935,48.8597409,2.6327061,77.055,0.394,0.47,1547385728080000,159,3
132990,48.8597407,2.6327063,77.084,0.345,0.4,1547385728135000,159,3
133044,48.8597404,2.6327066,77.112,0.303,0.35,1547385728189000,159,3
133099,48.8597399,2.6327071,77.148,0.363,0.31,1547385728244000,159,3
133154,48.8597395,2.6327074,77.163,0.342,0.37,1547385728299000,159,3
133209,48.8597388,2.6327075,77.199,0.484,0.35,1547385728354000,159,3
133264,48.8597382,2.6327078,77.221,0.57,0.49,1547385728409000,159,3
133319,48.8597379,2.6327079,77.24,0.484,0.57,1547385728464000,159,3
133374,48.8597372,2.6327081,77.253,0.405,0.49,1547385728519000,159,3
133429,48.8597341,2.6327081,77.186,0.38,0.41,1547385728574000,159,3
133484,48.8597317,2.6327078,77.136,0.242,0.38,1547385728629000,159,3
133539,48.8597301,2.632707,77.108,0.076,0.25,1547385728684000,159,3
133595,48.8597298,2.6327067,77.169,0.097,0.11,1547385728740000,159,3
133649,48.8597293,2.6327064,77.239,0.062,0.12,1547385728794000,159,3
133704,48.8597289,2.632706,77.277,0.105,0.08,1547385728849000,159,3
133759,48.8597286,2.6327057,77.318,0.227,0.12,1547385728904000,159,3
133815,48.8597273,2.6327057,77.368,0.385,0.23,1547385728960000,159,3
133869,48.8597252,2.632706,77.444,0.369,0.39,1547385729014000,159,3
133924,48.8597239,2.6327061,77.52,0.444,0.37,1547385729069000,159,3
133979,48.8597236,2.6327065,77.621,0.597,0.45,1547385729124000,159,3
134035,48.8597241,2.6327061,77.762,0.642,0.6,1547385729180000,159,3
134090,48.8597242,2.6327061,77.837,0.614,0.64,1547385729235000,159,3
134145,48.859725,2.6327053,77.951,0.589,0.61,1547385729290000,159,3
134200,48.8597253,2.6327064,78.162,0.643,0.59,1547385729345000,159,3
134255,48.8597255,2.632706,78.31,0.588,0.64,1547385729400000,159,3
134310,48.8597255,2.6327063,78.447,0.479,0.59,1547385729455000,159,3
134365,48.859725,2.6327068,78.551,0.445,0.48,1547385729510000,159,3
134420,48.8597245,2.6327078,78.657,0.343,0.45,1547385729565000,159,3
134475,48.8597241,2.6327091,78.835,0.35,0.34,1547385729620000,159,3
134530,48.8597239,2.6327092,78.967,0.329,0.35,1547385729675000,159,3
134585,48.8597241,2.6327088,79.092,0.295,0.33,1547385729730000,159,3
134640,48.8597241,2.6327084,79.133,0.369,0.3,1547385729785000,159,3
134695,48.8597235,2.6327092,79.218,0.337,0.37,1547385729840000,159,3
134750,48.8597226,2.6327107,79.489,0.49,0.34,1547385729895000,159,3
134805,48.8597228,2.6327112,79.715,0.388,0.49,1547385729950000,159,3
134860,48.8597238,2.6327111,79.867,0.257,0.39,1547385730005000,159,3
134915,48.859725,2.6327109,79.917,0.034,0.26,1547385730060000,159,3
134970,48.8597262,2.6327098,80.022,0.2,0.03,1547385730115000,159,3
